player_id,display_name,normalized_name,birth_date,nationality,primary_position,is_domestic_player,intl_roster_status,nationality_hint_usa_can,asa_player_id,age,league_id,team_id,season_year,season_status,position_group,tactical_role_primary,minutes,npxg_p90,xa_p90,shots_p90,pressures_p90,tackles_p90,interceptions_p90,progressive_passes_p90,progressive_carries_p90,goals_added_p90,goals_added_shooting_p90,goals_added_receiving_p90,goals_added_passing_p90,goals_added_dribbling_p90,goals_added_defending_p90,goals_added_fouling_p90,aerial_win_pct,pass_completion_pct,crosses_p90,yoy_delta,salary,salary_usd,salary_currency,salary_source,salary_as_of,compensation_known,cost_tier,guaranteed_compensation_tier,estimated_acquisition_cost_tier,estimated_roster_budget_complexity,financial_data_confidence,minutes_share,data_source
asa_0Oq6LpK2M6_mls_2024,Wayne Frederick,wayne frederick,2004-06-13,Trinidad & Tobago,W,NA,NA,0,0Oq6LpK2M6,20.04928131416838,mls,pzeQZ6xQKw,2024,historical_trend_only,W,transition_winger,4,0,0,0,83.33,16.266,12.299499999999998,5.981249999999999,3.8949999999999996,2.0902499999999997,0,0.018000000000000002,0.11925,0.06974999999999999,1.8832499999999999,0,NA,0.8769,NA,0,113400,71401,USD,mlspa_via_asa,NA,TRUE,2,2,NA,NA,known_guaranteed_compensation,0.05,asa_live
asa_0Oq6lrerM6_mls_2024,Gastón Giménez,gaston gimenez,1991-07-27,Argentina,CM,NA,NA,0,0Oq6lrerM6,32.930869267624914,mls,X0Oq66zq6D,2024,historical_trend_only,CM,ball_winning_midfielder,1940,0.035870103092783504,0,0.9742268041237113,12.263958762886599,2.0527917525773196,1.6395938144329896,3.7554896907216495,2.921422680412371,0.15886855670103092,0.010517010309278351,0.005696907216494846,0.03021958762886598,0.021071134020618557,0.10659896907216494,-0.015235051546391752,NA,0.68,NA,0,1633333,1633333,USD,mlspa_via_asa,NA,TRUE,5,5,NA,NA,known_guaranteed_compensation,0.6339869281045751,asa_live
asa_0Oq6lyNdM6_mls_2024,Wil Trapp,wil trapp,1993-01-15,USA,CM,NA,NA,1,0Oq6lyNdM6,31.457905544147845,mls,kRQand1MKZ,2024,historical_trend_only,CM,ball_winning_midfielder,2848,0.05462254213483146,0,0.6952247191011236,9.857640449438202,1.5715280898876405,1.2786460674157303,3.9855600421348316,2.343384831460674,0.09447155898876405,0.010491573033707867,0.011338483146067417,0.03942240168539326,-0.007830758426966292,0.04644101123595506,-0.005391151685393259,NA,0.88,NA,0,602500,445000,USD,mlspa_via_asa,NA,TRUE,3,3,NA,NA,known_guaranteed_compensation,0.930718954248366,asa_live
asa_0Oq6w6WPQ6_mls_2024,Miguel Tapias,miguel tapias,1997-01-09,Mexico,CB,NA,NA,0,0Oq6w6WPQ6,27.474332648870636,mls,kRQand1MKZ,2024,historical_trend_only,CB,progressive_center_back,2348,0.024585178875638842,0,0.34497444633730834,9.779301533219762,1.5558603066439523,1.2668952299829643,4.56254258943782,2.509199318568995,0.11527129471890973,0.00545442930153322,0.014584752981260647,0.06250170357751278,4.599659284497445e-4,0.044482538330494044,-0.012212095400340715,NA,0.88,NA,0,811875,811875,USD,mlspa_via_asa,NA,TRUE,4,4,NA,NA,known_guaranteed_compensation,0.7673202614379085,asa_live
asa_0Oq6w6j2Q6_mls_2024,Gabe Segal,gabe segal,2001-05-17,USA,FW,NA,NA,1,0Oq6w6j2Q6,23.123887748117728,mls,YgOMngl5wN,2024,historical_trend_only,FW,pressing_striker,279,0.4630645161290322,0,2.903225806451613,8.815483870967743,1.3630967741935485,1.1223225806451613,1.0137096774193548,1.972258064516129,0.24045161290322586,0.07977419354838709,0.24703225806451612,-0.0794516129032258,-0.02638709677419355,0.02038709677419355,-9.032258064516129e-4,NA,0.68,NA,0,104000,71401,USD,mlspa_via_asa,NA,TRUE,2,2,NA,NA,known_guaranteed_compensation,0.09117647058823529,asa_live
asa_0Oq6w947Q6_mls_2024,Michael Baldisimo,michael baldisimo,2000-04-13,Canada,CM,NA,NA,1,0Oq6w947Q6,24.216290212183434,mls,0KPqjA456v,2024,historical_trend_only,CM,ball_winning_midfielder,32,0,0,0,6.2787500000000005,0.85575,0.7418125,3.6890625,2.5,-0.0500625,0,0.012375,0.0275625,0,-0.04303125,-0.04696875,NA,0.88,NA,0,105000,105000,USD,mlspa_via_asa,NA,TRUE,2,2,NA,NA,known_guaranteed_compensation,0.05,asa_live
asa_0Oq6wjlzQ6_mls_2024,Jack Skahan,jack skahan,1998-02-07,USA,CM,NA,NA,1,0Oq6wjlzQ6,26.39561943874059,mls,0KPqjA456v,2024,historical_trend_only,CM,ball_winning_midfielder,1010,0.20663465346534657,0,1.8712871287128714,8.872554455445545,1.3745108910891088,1.1308831683168317,2.9331683168316833,2.481643564356436,0.20292772277227722,0.05408910891089108,0.13305742574257426,-0.002673267326732673,-9.178217821782179e-4,0.021813861386138615,-0.0024415841584158418,NA,0.68,NA,0,225000,150000,USD,mlspa_via_asa,NA,TRUE,2,2,NA,NA,known_guaranteed_compensation,0.3300653594771242,asa_live
asa_0Oq6wv26Q6_mls_2024,Jonathan Lewis,jonathan lewis,1997-06-04,USA,W,NA,NA,1,0Oq6wv26Q6,27.07460643394935,mls,pzeQZ6xQKw,2024,historical_trend_only,W,transition_winger,983,0.20555340793489318,0,1.5564598168870805,9.450254323499491,1.4900508646998982,1.2175381485249237,3.138936927772126,2.8263072227873858,0.189970498474059,0.04740793489318414,0.1060681586978637,0.005557477110885046,0.016315361139369277,0.036256358087487284,-0.021634791454730417,NA,0.88,NA,0,435000,435000,USD,mlspa_via_asa,NA,TRUE,3,3,NA,NA,known_guaranteed_compensation,0.3212418300653595,asa_live
asa_0Oq6wvbgQ6_mls_2024,Vitor Costa,vitor costa,1994-07-01,Brazil,FB,NA,NA,0,0Oq6wvbgQ6,30.001368925393567,mls,0KPqjA456v,2024,historical_trend_only,FB,overlapping_fullback,2321,0.06920034467901767,0,0.7755277897457993,10.898302455838001,1.7796604911676002,1.4347453683757,3.207356742783283,2.4595950021542436,0.122909521757863,0.016483843171046963,0.027837570012925465,0.008294269711331324,-0.002020249892287807,0.07245756139595003,-1.4347264110297286e-4,NA,0.68,NA,0,463333,388333,USD,mlspa_via_asa,NA,TRUE,3,3,NA,NA,known_guaranteed_compensation,0.7584967320261438,asa_live
asa_0x5g2EKLM7_mls_2024,Indiana Vassilev,indiana vassilev,2001-02-16,USA,W,NA,NA,1,0x5g2EKLM7,23.370294318959616,mls,wvq9B9wQWn,2024,historical_trend_only,W,transition_winger,2075,0.1520544578313253,0,1.6048192771084338,9.30606265060241,1.461212530120482,1.1959093975903614,3.057686746987952,2.280703614457831,0.15294795180722892,0.03669831325301205,0.08948385542168674,0.002307469879518072,-0.010964819277108434,0.03265156626506024,0.0027715662650602407,NA,0.68,NA,0,665000,322250,USD,mlspa_via_asa,NA,TRUE,3,3,NA,NA,known_guaranteed_compensation,0.6781045751633987,asa_live
